callsign,latitude,longitude
ETD56A,22.84094,46.15361
AXM5114,3.96619,108.09837
AAL99,55.39083,-10.93672
RYR3SV,39.53879,2.69278
DKH1070,34.53264,113.58075
WHK03,14.08764,100.69365
YUBZZ,37.86374,23.85288
CSN6427,25.56729,103.12500
IGO485,19.98800,81.55446
BEL45,48.68404,10.57392
RLK213,-41.50621,174.02490
RYR9RZ,38.65352,-1.48465
CES5306,28.11554,120.37148
GIA573,-5.85873,108.00999
DAL2374,35.64459,-105.51155
GORDM,50.77298,4.04444
AXM377,-4.06011,110.50856
KJ,52.31363,4.76774
RYR37RZ,52.38663,13.51791
CHH7188,30.77727,114.20699
JAI736,19.80328,78.24243
CTV171,-6.19666,107.03677
CUA5211,36.88171,110.17846
TRA1294,47.67719,3.73954
LNI892,-5.73061,115.94193
HKE274,23.05197,112.33031
CHH7501,36.37010,120.16898
SHU5629,48.51511,135.17212
SOO7930,39.04405,-84.66730
UAL1067,37.74058,-100.99305
MOV347,47.43063,40.36281
BAW52PX,45.93732,7.35642
MSR843,34.60042,23.08828
CCA1768,34.03369,111.59317
PAL1854,13.51524,121.73505
THY16,-16.64140,-37.77085
HDA641,22.73979,116.17884
CSC8617,23.77851,108.90363
BAW2DP,45.15770,1.56627
HOP321J,41.94698,12.22478
DKH1019,28.81688,111.14346
JAF42P,39.40521,0.00720
IBK6370,32.91449,-8.70139
HBH3204,31.54422,114.54932
CAW457,-31.03239,21.31278
JZR239,30.67149,39.82174
DLH1298,49.87597,11.76717
PC303,49.62861,6.20651
CHH7785,40.66681,112.64392
JST461,-33.93804,151.17587
JAI630,21.36406,79.79195
LLC78JP,43.14697,23.33445
DEAWP,51.02653,11.01119
AIQ654,10.60007,106.33643
CSN3616,40.61916,116.85102
NVYSVY,-17.59383,146.86731
IBS3634,48.66818,-1.46595
AXM5105,3.77240,107.65179
AAL1905,38.50548,-117.41059
EAD609,38.89602,-7.92252
HOP81AD,47.15257,-1.60854
XAX1,8.40486,107.73705
UPS400,38.16961,-85.73698
CCA8205,38.84398,116.41351
T7PBL,48.36796,3.35856
SAS23G,52.85760,15.13649
AFR426U,42.54020,8.77992
UAE406,20.53484,61.37687
CSN3443,27.31620,106.33514
PAK1,26.27399,68.41948
VJC648,15.99165,108.20598
BER123,48.22839,15.54765
ACA774,39.48331,-108.56658
CSZ9083,26.49043,122.52985
NJE724W,46.20668,6.68552
BRU885,47.73843,20.88240
LNI162,1.56253,104.12747
EZY2187,49.47313,9.13007
RYR5KK,51.24550,4.38740
SKU805,-20.95985,-74.61258
CTV154,-8.70085,114.70205
IBE31AP,41.07592,3.46513
IDX8448,-7.74043,110.49272
QFA543,-33.94180,151.17690
BAW800,56.87683,-4.82335
ISR724,42.49750,27.61376
HANDY93,50.01908,14.69812
N73M,36.95946,130.27452
GGLP1045,48.79936,40.41046
AFL2312,54.31180,23.93405
VJC832,14.57164,99.36647
THT111,28.13965,-123.93866
CBJ5383,38.83667,104.68163
LNI260,-1.26364,116.89740
FIN753L,53.45535,22.74193
CES2655,28.12067,112.01466
TAP1827,39.06478,-17.93942
CHH7898,26.22995,107.11597
JJA1308,34.39938,135.16272
EXS11W,45.02449,0.84092
4XCIN,32.76738,35.63376
FIN153,55.94927,37.49342
VTMTV,13.24453,78.23374
CAW238,-25.92581,28.46128
ETD604,16.86318,54.51553
CES5279,42.14318,124.82442
GTI8625,30.25104,-92.79498
TGW2424,5.29110,100.26690
RXA3493,-37.66570,144.90848
CSN6312,22.62715,113.81513
IANKO,45.00375,10.47324
AFL206,60.27244,49.74384
TOM54K,46.12857,1.34824
EVA137,35.89159,135.74783
DLH1444,53.73785,20.23019
EVA158,28.88872,127.05358
JAL93,35.84671,131.32916
CXA8231,35.91312,104.20589
SXS6W,43.83723,24.05623
EWG5JX,44.12547,6.45427
SLK916,9.65312,101.28571
SAS4488,63.45470,10.92266
IBE3242,43.00648,6.48232
SIA831,24.67273,119.29647
N649DX,38.88955,-94.69109
RYR7741,42.26642,19.30585
WJA284,47.91431,-83.33151
AYR53,36.56905,-5.88165
WZZ2LJ,45.88277,18.00309
MSC3332,42.57115,23.16623
CES5132,23.86290,113.93356
N83CW,39.92622,147.45074
AZA400,49.36940,10.44624
VTI960,25.57659,74.71185
CSZ9488,25.92764,109.23933
DMN42Y,55.79917,12.42360
VOE17VV,45.37466,10.85516
GCR7813,38.96271,121.54410
PRI551,50.89011,17.08977
THY0,40.99708,28.80306
TLM511,13.90609,100.59737
DKAGB,53.56689,7.03928
AFL2142,49.71653,40.37038
BND86Y,57.48640,0.20369
UTA518,51.43557,47.36107
CHH7223,26.66829,115.27447
CSN6271,20.50479,109.67255
LNI883,-6.34612,109.96453
CSH9135,34.30156,114.12872
SVA1858,25.93760,48.96495
EZY83YJ,44.27788,-7.34181
BER3RY,47.80930,8.56872
CAL018,28.96175,127.15840
TOM578,43.15341,-6.57290
OEEMG,46.64171,14.34007
SID9521,-16.62936,-49.22132
CSZ9034,31.28238,122.36572
BAW854,50.11148,10.79147
JAI316,20.05591,73.29923
CES2494,27.92590,120.10014
ANZ288,30.91096,129.90817
CDC8942,30.23998,120.41158
TOM4EW,46.40103,1.27770
CBJ5147,20.26418,109.03843
FNF254,59.96197,17.76882
SLK138,-0.47269,111.91384
NKS640,39.07395,-105.19647
CQH8849,38.30127,121.16611
NMB375,-16.97970,25.99380
CES5725,33.63158,104.00436
DKH1056,30.16676,120.24741
YUBTB,42.64294,15.49692
HDA491,22.35117,114.30354
RXA5539,-15.30345,145.02782
TOM8XH,45.73683,-6.22121
NAX9ER,55.16876,9.41068
ANZ729,-38.44561,165.93237
BAW162,35.99643,28.62310
SVR7047,52.45948,25.18718
NWK1646,-25.29799,117.09213
OYCVW,51.13222,9.02146
AMU609,22.49767,116.50597
VOZ865,-33.94171,151.17485
ROT156F,36.52579,30.80818
MON18EK,44.96860,0.78696
FAF4091,28.78400,44.97528
EVA811,22.42360,117.07256
RYR5WV,37.44292,14.78859
QFA43,-30.05296,145.40065
FDB848,25.61879,54.60032
AEA1159,38.75274,-9.15072
WZZ589,52.65170,20.74125
CSN3180,32.20088,114.42070
MLD182,51.20831,28.99246
UNY463,56.21645,13.02849
GIA653,-6.30150,109.15286
CUA5986,36.04284,116.98809
SAS4082,68.23485,16.44678
ENT7211,48.50259,25.33722
ASA982,39.42295,-122.61432
EZY34ZY,45.40123,8.78591
JST464,-31.14359,150.76613
UAL1479,41.24840,-94.63013
TAM3503,-14.52905,-38.78497
AIJ2973,29.39355,-111.58690
KAL842,37.06326,124.38245
RSD135,52.55919,40.65751
NJE236K,48.47778,-0.63090
VOE15WH,43.66544,7.65778
IGO881,12.99458,80.18073
CHH7395,34.02104,110.55902
CDG8440,30.67704,117.26604
AFR65WA,44.30173,1.73041
AEA9073,35.09229,-8.15366
RYR76XZ,48.30083,11.11571
GOW153,25.69670,85.65740
N620CM,46.33717,6.75481
SAS595,60.27992,2.04043
SVA311,27.34090,35.68836
DLH2FN,48.35735,11.79639
CSC8332,30.31351,103.99208
FDX1323,35.06281,-89.97306
KZR908,33.60057,70.53131
EAD501,39.19147,-8.05827
VJC304,13.36547,107.63378
PAL731,13.73492,109.92242
SDM6639,52.01111,23.00880
CES526,36.82210,127.99095
EZY61TL,45.64544,8.72479
AXM884,8.38769,100.52254
HVN1818,10.38888,107.10367
GMI2099,46.06485,9.33369
IBE31DD,41.70499,3.91152
AIQ3223,8.49541,99.25631
CSN3095,25.93039,122.09993
IGO172,19.18928,80.96588
NCG03,53.52246,4.60634
FMMCC,44.35852,1.48420
ASL7951,43.47309,16.71053
PGT95V,43.53221,22.08252
GFA183,23.52520,42.38063
GLO1503,-18.14067,-41.64676
AAL260,33.47479,-116.83114
JJA1104,36.75114,137.57806
AE298,-34.97091,150.52661
CES2320,33.01387,109.34984
CES5471,32.83255,108.77670
CTV843,-2.30626,106.16545
AAL219,37.21721,-111.09453
DTR2871,48.83481,8.63921
CSN386,34.13031,132.30544
CCA1919,34.16446,112.97487
RYR77TY,47.73537,7.42772
BAW902N,50.04442,8.54137
CES5748,35.63516,109.05556
UAL945,53.63759,-0.70210
UPS942,39.20834,-96.11670
AXM856,8.35579,100.49795
SXD7EJ,46.47426,19.68290
SJY563,-7.38004,112.78883
AAL1483,42.36356,-71.01577
DAL1352,37.79241,-111.88035
GLO2165,-14.75459,-38.16515
CHH7341,25.88988,108.67787
B8259,43.30888,120.66821
DAL1212,24.82656,-150.92853
SIA877,18.88078,120.58540
YUMTU,47.33395,11.74682
CSN6530,38.90366,121.63056
GIA316,-7.31570,112.43101
CSZ9725,38.67686,121.48383
WJA426,49.41577,-100.01777
CSA892,53.14925,25.01124
JAL2505,40.58688,140.60883
JAI2842,13.20645,77.74984
ANA68,35.73386,140.16890
VRD114,37.06105,-111.80652
VOE1795,45.67494,16.49383
RNA401,22.57246,91.54418
DAL71,54.55275,-6.16907
FDX169,36.20412,-90.72859
EXS119,49.21994,0.24832
AMX688,27.27594,-99.14519
CSN6660,41.88696,101.40451
PGT37AB,41.43782,37.48867
MLD886,46.90421,20.70216
DLH44C,47.86026,10.95640
RYR8TP,38.35730,12.09840
BER68QK,47.52332,19.09973
EXS5DR,47.95225,-3.23815
EZY48EP,48.99461,2.56524
CTV861,-4.44555,109.72382
CCA1629,42.88665,119.28061
EXS375,46.92604,1.14663
JAI613,12.61207,85.73021
CQH8848,33.76282,111.12901
CSN658,42.38589,-125.95082
TVP7406,44.96355,20.28773
IGO375,12.73571,76.06963
CSH818,25.75419,119.50596
JAL574,35.39106,140.11794
HVN7163,16.05373,108.20187
LLR813,32.03746,75.76936
RYR3BM,44.53055,11.29377
SNJ78,35.12416,140.02428
JJA2002,24.24827,120.76250
EAD505,39.12776,-8.14736
JST794,-31.59265,150.39960
CES2976,29.91989,106.71521
JAI475,15.38435,73.83792
CDG8844,34.43449,135.25130
IGO311,17.28172,75.37795
THY1YC,41.13128,37.51538
CSC8665,31.03853,100.70528
LYX,-12.10538,130.42467
MEA571,5.44057,-3.59216
FIN1PA,55.57648,10.51357
RYR34WF,41.63077,3.04228
TTV,-26.60184,153.08466
DAL984,45.66984,-111.85421
SIA421,15.39217,77.70365
CGRRD,7.24086,124.97092
QFA692,-37.66851,144.83908
DAH1002,46.25075,4.89655
ANG10,-5.02377,141.09215
EXS3BT,47.41401,2.70482
IBK3195,55.62381,12.65204
AIQ552,20.57095,101.18609
AZA5ZB,37.46727,15.07212
CSH9536,27.52201,120.57860
NLY1SC,45.35001,8.58405
FDX1986,40.67654,-74.18326
QTR1074,29.22248,47.97114
CCA734,18.21853,107.29350
SWR229D,47.50160,8.49840
SAS26K,67.26967,14.36197
IKREM,40.58707,17.35043
RYR6DA,49.24054,0.34708
VRD370,36.84014,-112.59818
FPO216H,48.15652,3.25604
WZZ3986,36.06919,30.83582
CHH7782,37.15879,114.60735
BAW2622,45.10172,4.09110
CGZ7121,30.78665,108.68473
BAW790,56.56627,8.82111
CES5378,20.92239,113.40498
FEG3070,42.20683,15.08555
CES757,23.44670,93.57490
RYR8051,47.13602,18.42895
CES5038,31.20262,122.53206
CXA8321,24.16401,114.13634
CXA8064,38.88648,122.42841
TAM4735,-14.48180,-48.47076
WXG,-30.75767,115.38314
SCR387,-40.31982,175.59167
CSN6516,31.22901,121.81734
AIQ245,13.90470,100.59751
UAL1452,38.64134,-114.26764
DILGA,46.91810,13.10034
IGO1711,16.25873,68.06299
AMX613,43.52341,-106.83099
JTA61,27.41730,128.34322
DRK205,27.24111,85.83311
CBJ5641,18.30600,109.42795
CES2661,27.83867,120.09903
IBS3826,35.94228,-10.04551
TAY365B,34.87906,33.74344
ASF02,61.72495,3.92445
SLK616,9.64160,104.44753
CSH9116,32.38956,119.27200
QXE2718,51.09705,-113.95525
CES5654,31.82339,117.35567
RYR14EH,35.40815,-9.44626
NZM186,-40.32293,175.62115
AXM527,8.77061,104.30956
CSN6327,27.67619,120.30804
TAP1679,34.28666,-15.06271
UTA365,55.11360,50.38193
CCA1238,40.08593,116.61345
PGT98UP,44.00015,26.12906
AAR8939,33.47157,126.41385
TWB715,33.51016,126.49216
ETD404,26.46691,62.94286
MEA235,39.55930,29.95500
NJE936T,44.41791,5.16619
WOW858,57.54909,-13.45338
DLH1YN,50.01755,19.99700
RJA125,31.72031,35.99120
CSZ9107,29.01764,113.65927
RA23049,43.45018,39.94884
UAL1853,38.35799,-115.30911
DKH1249,30.66394,114.95248
GWI6LB,48.79601,17.02158
RYR2RM,41.59377,2.59539
CKK258,31.22147,122.23531
AZA432,42.11679,12.58874
MXD315,1.28101,103.17135
SVA1653,18.64874,42.45568
CRK9702,6.31861,106.36253
ANA261,34.53745,132.52667
AIQ356,8.46030,102.26172
RYR5AJ,52.41570,13.76560
HOP41EV,44.10703,0.85785
ESR219,33.51030,126.49168
APJ157,33.59455,130.44850
SRY0838,37.61996,-90.81851
KAL006,40.76889,-119.29755
EZY49KL,47.93219,5.63401
VOZ866,-37.48714,145.56827
EXS2YG,46.51689,1.23630
NWS5817,44.48332,38.52101
WZZ479,53.17620,11.09142
AFR99PM,48.72193,2.37223
SCX430,37.18299,-113.38828
AFL007,55.98214,37.46982
IBE31WE,38.36261,-9.33154
CES9978,36.12837,112.74831
TGW2066,7.86128,107.37734
CSN3530,29.72301,113.58163
ASA193,40.27844,-123.92462
ISS245,40.98466,14.50289
ANA610,35.24931,139.98534
RYR69JY,39.65445,-4.12396
CSC8354,28.13920,113.80452
CFH28,-12.54616,132.10349
DECYO,53.42247,6.72122
CTN316,44.76944,24.15195
CDG8439,32.69353,116.30967
KAL812,34.61119,126.80958
ANE64SV,39.94326,4.53529
ANZ565,-43.29185,172.71420
AUI185,56.67896,23.98326
WZZ574,47.82912,16.09806
MSPOR,52.49794,-6.12427
BEL77B,50.90749,4.56029
UPS1306,37.02407,-85.46282
DLH2242,48.40730,3.27985
PGT53K,40.75928,29.23260
CCA801,37.42878,126.45485
EZY848T,45.25227,8.82678
VOZ278,-37.67133,144.84256
BMR32ES,48.38176,12.04061
DFL03,65.54749,22.11408
FIN6LF,60.31935,24.96698
LAV1522,37.91158,26.26694
VLG8254,41.49738,0.25812
CQH8964,26.64610,115.08801
EZY86CA,42.02755,12.18518
CSN3141,36.04079,114.94635
LKE9871,30.09126,109.02686
IZG4093,36.07393,59.77042
AFR69CP,43.47126,-1.53109
NOS481,43.50246,10.75372
AAL2545,33.30473,-117.59138
LNI582,-7.33475,112.60716
UTA809,52.86886,49.37107
DGMST,50.96048,8.43926
KNE010,24.72022,45.82278
PGT25TN,40.85138,29.63531
CES9736,27.12827,106.09715
BER8563,52.38354,13.54729
GWI7LP,52.36391,4.91707
GFLYI,49.41679,-2.56566
MGX610,48.52029,26.39801
IBE34WG,46.17929,0.13659
NKS849,40.51171,-115.59159
BHL538,53.19209,1.32016
BER119E,51.28051,6.76051
ENT7292,48.54272,21.92322
RAM662F,38.41603,-5.15707
FDB334,24.28304,58.01753
THY6YP,40.11784,32.99081
IGO509,24.11224,84.41952
AFL1208,54.51297,47.26448
MXD541,3.08786,101.88242
OMM218,47.28534,1.11134
EZS59HV,45.56956,6.69212
HOP09SA,48.53065,-4.10383
00000000,35.68136,51.30150
FIA121,52.35791,33.96078
FHY303,41.70767,27.57394
CDG4698,36.76322,118.23941
DLH262,45.41295,10.61619
GSNSE,52.67577,1.27198
RXA472,-33.93606,151.18427
AXM5643,3.46408,105.01454
SVA933,52.36354,6.54354
SBI607,53.24968,27.71482
RYR2LD,45.66893,9.70091
RXA781,-36.04391,147.08234
UAE783,22.55651,49.54224
RXA3281,-37.67170,144.84056
VOZ965,-28.77576,153.29346
PAL508,5.52288,109.35178
MAS758,8.74172,105.43702
PBD175,48.48546,40.39933
N383KK,46.37773,12.20306
CES2835,37.57025,120.87508
FDX1988,40.44482,-74.83069
CES5648,28.36406,115.63658
WZZ14FB,51.92395,9.63783
BND85T,60.39290,-0.29530
OMS002,22.07543,58.00097
AAR372,28.61399,118.35334
SWR451,47.87988,6.97666
DLH6HU,48.35966,12.00003
DLH3TR,50.96338,5.50222
EZY87UL,49.59219,9.85763
SWR97M,52.56464,13.33748
ANA777,41.21594,140.94537
CDG4933,30.99257,114.45923
GOW465,25.17613,74.54595
IBE3464,45.14868,4.53395
VTI983,21.05241,73.52753
MGL302,38.78119,118.07890
AAL824,39.93672,-103.26758
PCV,-28.67171,135.85350
AUI198,51.18640,29.88771
AHY8102,38.63310,35.76796
SBI1122,52.93336,40.13306
LNI902,-2.32123,104.36495
JJP515,35.01810,134.65567
FFT202,37.50882,-96.76847
AXM1791,2.90388,109.76526
SVA1023,21.80065,39.73455
UAE820,25.59433,54.79333
CTV647,-8.74661,115.20415
CSN6418,24.06326,116.45319
AXB889,29.23775,47.97178
AZA76Y,48.78159,2.73616
DLH8VT,52.55850,13.27793
IBE31ZL,46.61247,0.38278
ACA178,50.38786,-102.71779
JAF6JE,39.66074,19.69727
FFT1094,37.04813,-111.19066
AAL1009,37.77081,-121.65634
CSN6159,39.65162,116.36383
JST044,-13.19131,119.10174
QTR634,27.80761,57.52753
GJI75X,53.44838,-5.55614
CSN3837,31.92173,116.86221
BTN774,27.16122,84.99889
CFE89H,44.35598,1.71138
AFL1758,50.82138,41.52439
TUI8MD,46.18629,0.85512
TBJ89,42.30302,118.42331
CBJ5195,18.31915,109.18543
RYR5AP,50.64729,4.25041
AJX810,23.54654,120.11342
ACA308,50.94872,-108.94390
HOP72LD,43.27242,0.03409
UAE412,21.56198,60.41755
HOP02RE,47.26437,-1.48528
JAI825,17.96693,72.54282
GTI3516,32.63553,-110.31273
ENT5924,49.44276,20.65363
GIA816,0.34355,102.06355
AZA2022,45.45926,9.28107
AEE562,42.03584,21.52334
EVA115,38.16283,138.46935
ROT3112,44.68253,23.76582
UAL929,53.38948,-11.04730
BER6JC,47.93281,12.92154
CES2385,33.94098,109.73195
ENZ767,59.43082,13.70791
EZY18XP,50.02741,9.82356
QTR8721,5.96691,0.65107
BTI425,56.81767,26.73059
DLH4EJ,49.04749,12.52578
CFG2TM,45.16051,8.47830
SAS1901,56.32855,9.68345
QSM1229,33.02203,55.93239
WZZ121,53.09834,10.42477
ALK308,5.58789,86.08096
CES5187,37.75380,116.60692
CPA031,19.59850,109.21326
DQA160,4.18951,73.52920
EZY856M,45.43470,7.25057
NOS032,44.54155,13.34904
AUL107,54.36431,47.59452
ETD92B,27.96986,47.32234
MMNCC,46.48093,7.04345
UJX271,42.02202,27.96670
CSC8822,30.28479,106.76151
IBK5404,43.14116,5.83087
THY7NR,40.97464,28.82524
WRC2011,39.43419,29.63604
SVA11662,24.79994,46.78279
MEA424,30.61305,40.27628
OYEJM,56.32286,10.76690
GZP9621,59.79854,30.28905
JAI425,12.21954,75.60332
JAL482,35.54438,139.78508
ACA190,48.66496,-109.79872
TEST1234,40.69384,-74.16079
IBE32DP,39.70752,3.31166
JL2174,34.70953,135.52692
DLH3VR,50.04181,8.55688
TCX76CN,51.12865,7.05704
NJE836A,44.97567,8.27887
AIC348,25.42909,85.63080
WZZ22U,47.04932,19.59357
GLO9093,-8.71593,-63.90163
SEJ272,16.53967,90.19274
SAS777,50.04945,17.51654
WZZ1GK,48.29599,15.36098
AXB184,25.06973,61.98717
RYR69TC,38.36090,1.92756
DEROH,49.25923,8.32133
ROU1858,40.39409,-103.87147
CES2207,28.04395,105.48308
RYR9SW,44.14146,-4.10333
8QTAD,4.19146,73.53218
RYR66BZ,39.36476,12.64862
BPA2553,39.19009,19.13409
SAS42B,55.54092,1.40184
JST037,-30.50574,146.10577
CES2412,38.51122,99.36047
GLP270,50.00789,40.51505
RLK286,-39.01987,177.46999
NATO06,52.60429,10.53955
DLH5JF,45.45593,9.27812
CCA4521,30.35839,110.38557
KAL725,34.20123,134.66531
CEB389,9.03836,124.40657
NLY61GQ,45.26115,9.72127
EXS8MV,46.97498,4.16375
THY1HL,44.65137,24.12722
CSN3476,34.13535,112.67203
AIC646,19.09056,73.01663
AFR022,52.70421,-7.36305
GCR7971,37.53167,127.65714
TAP922,47.36345,-1.20165
WOW852,58.75539,-11.44098
IBE3206,45.72491,-0.25369
VLG901P,44.48982,1.62565
BPA2419,39.72798,18.52176
DLH3XN,52.84904,3.38364
KIS7419,30.79426,52.11958
PGT96LV,37.23143,27.74603
JST783,-30.99738,147.67009
OKNGA,49.12281,17.68141
BRX306A,56.44068,12.67505
BER50WH,56.30079,18.81709
VLG1432,43.30366,-2.91250
EXS61G,46.64648,1.20193
CUA2372,22.71030,113.76927
CCA4143,34.81868,111.09321
N101FU,42.97822,12.21076
BAW84LG,55.05331,8.03327
UPS1054,41.30710,-75.59574
DLH8YX,48.27777,12.06221
ANA88,30.80945,133.73244
CHH7687,28.05647,113.36887
AFL1360,52.48654,44.94202
THY2YB,39.20590,35.87209
BER3GQ,50.95942,8.36292
N495Y,31.26662,-95.90702
CFG6LA,43.71502,-1.61375
BTI401,55.50231,25.94393
VOE25BV,47.55652,7.86168
UAE778,22.37082,56.83118
CES231,28.04513,117.21114
HBPST,52.27143,10.15795
GTI8965,47.31662,18.36390
SXD4B,42.57502,27.52593
NAX4095,64.62695,21.05860
AFR13DZ,41.75354,-3.27405
AUA562H,47.45272,8.55861
IGO181,23.07124,72.61898
SAS4613,58.33652,0.03122
AMX692,26.32585,-96.66357
VOE28AV,44.54020,0.20981
BMS4AA,47.93143,25.43060
EZS637N,51.20934,4.29966
CBJ5634,34.55792,113.78689
N114BD,49.44155,1.63778
UTA549,48.89675,41.53801
TXLU02,28.47751,-16.33252
SXS8AU,48.42140,15.18621
HVN921,10.81466,106.65785
GWI4PF,51.28187,6.76255
BKP933,11.55231,104.84553
SEJ164,17.68310,72.46793
N10SL,32.69224,-110.58681
ETD87U,24.44986,54.66160
RYR6375,43.16071,2.84827
SAS996,41.17392,116.61819
ZH9104,33.90935,114.69818
NCT888,18.95911,103.50171
B8128,34.54541,133.60844
IRM1123,30.36736,58.12462
TCSMC,39.12167,30.87803
UAE358,23.37218,61.04751
EZY96KT,47.83081,9.67944
RYR3CG,43.40863,13.32035
EXS5PM,49.59091,-3.54555
CSH9329,33.59093,114.84993
CXA8225,35.66925,106.27519
SRN020,54.61264,16.36987
PBD164,50.67883,40.82275
DLH1PJ,54.79688,12.16146
FD603,-23.70580,118.11005
CNV6322,67.48211,14.96226
ETD35Z,28.83385,59.55145
IGO578,23.20503,77.86087
JBU778,39.76505,-103.56605
AFL1637,49.42241,40.45589
TFL727,43.79304,21.78778
IBK56V,51.66220,5.20596
CAL915,22.49280,116.85210
DLH9CJ,51.31696,2.95673
AMX694,24.33034,-104.79060
AIQ3026,14.01450,100.66184
RYR78GW,51.52725,9.78904
AEA5035,36.75245,-4.68034
GFA504,25.14894,55.55252
N73RA,39.14671,-84.29175
DLH206,51.13102,13.76821
RLK808,-40.70197,175.02138
CSN359,18.30495,109.42762
AFR97MA,43.63120,-1.32795
KAL879,38.05605,122.88699
N117EA,48.03286,3.64417
DQA2102,0.25182,73.28235
SPTUK,50.63645,22.57817
KLM59K,46.69542,10.68110
DLH836,55.74548,9.14878
FY3508,3.18692,101.51554
EZY76WF,41.58572,2.85255
CHH7674,41.52092,118.66257
UPS355,11.54491,-75.54272
EWG6M,52.27244,16.29312
ESR615,34.75125,134.09621
LNI950,-5.16613,106.51117
AAL1660,38.67532,-120.37622
ETD37A,29.40074,49.86314
TOM81A,45.14874,0.13894
EZS37WD,46.01170,5.81981
VOE22YE,42.72935,5.29166
N775MK,44.47945,3.19324
AXM886,8.00638,100.31370
WZZ6408,49.71286,19.57554
CHH7295,32.23635,116.69706
VLG39KL,39.54725,2.73997
IBE32AZ,43.76523,1.43595
PVG5551,35.69978,-13.10009
GCR6541,23.33254,115.89882
RYR88AU,50.14288,9.65951
MXD1505,3.21327,101.21751
LNI668,-2.65370,115.35195
MXD7304,3.13902,101.54426
JAL658,33.18993,137.05147
HBIGV,52.38921,13.67987
RAM442,34.63593,-2.47117
AZA582,41.67110,12.20338
JYH1095,34.87399,113.78949
CSC8208,30.74529,117.24785
KY8318,28.69298,112.59145
ETD428,26.90138,58.84401
618,17.66857,78.39567
EWG4GC,50.86890,7.14290
CSZ9685,38.96100,121.59889
CNM1645,29.34192,106.88905
CSN6903,44.33226,92.07957
CCA1733,24.17912,117.39497
BAW936,51.52877,7.17918
NJE163C,43.76413,6.05334
NAX6CF,67.65942,15.79091
AMB476,44.68043,20.58654
BAW564,46.84128,4.50089
RYR906F,47.01348,5.54760
NSS108,24.53694,39.71172
CAL527,23.01249,116.61657
KKK8YZ,37.22737,27.76370
DEDGG,51.55376,7.05520
BAW69BC,45.50565,1.47558
SA8646,-33.76401,18.82160
VOZ1222,-33.42870,151.20995
JSA698,20.94777,114.00577
GCR6607,30.74100,119.78503
CXA841,31.87716,117.06953
CES5482,31.94652,122.49918
SBI570,40.02151,132.39330
SDM6673,56.00355,24.33909
CDG4716,36.26204,120.37614
SXS3XQ,41.84227,27.44385
RYR9091,41.02592,10.70520
SVR548,50.15607,40.92010
RYR8607,51.59335,6.47236
DLH1JT,48.37134,12.35237
TAM3359,-12.88637,-39.22905
BKP707,16.90877,96.13428
CSN6398,23.72613,116.37472
FDX1982,40.67929,-74.17317
IBE31TK,41.50699,3.26019
CXA8076,38.26384,120.74679
VLG60VC,42.75032,4.70847
VLG3942,37.16560,-4.44900
AFR739X,47.93495,-2.77329
SWT113P,42.61479,4.88253
QTR196,49.29144,14.28004
N586LF,47.64912,-117.41295
VOZ616,-27.33771,152.91537
AIC611,25.89432,74.84343
CKS2847,37.54666,-122.19913
CSN6452,30.38604,113.59429
TUI9GQ,43.33078,18.12587
WGT84E,38.50951,121.49535
DAL308,31.15599,-112.71902
CQH8838,29.58618,121.06052
JTI100,51.84938,13.00339
TVF3989,42.12877,8.20691
GCR6580,32.99143,114.52905
XAX522,7.43669,107.09682
CCA1463,37.94501,112.75388
HDA214,17.50224,110.33874
RYR52TH,50.23177,7.01648
DLH02A,47.56934,10.07824
GSNSK,53.38234,2.18769
EWG1791,48.37234,12.17039
CAL839,20.33711,115.01450
CQN2318,26.03636,108.61896
JAF49E,43.74518,1.15669
RYR1FP,36.25842,28.40124
AMX787,31.58257,-113.62215
ANA32,35.55527,139.79027
CAW406,-29.79396,24.36461
HDA821,24.59997,108.06738
UAL396,23.78910,-153.38297
AIZ1076,32.05848,34.77308
AFL1860,51.04974,40.47470
DSM7729,-40.07767,-63.03064
BAW1CC,44.78242,5.04462
CAW802,-26.35071,28.45823
WLBY02,-36.28658,147.65057
GWI5KE,50.77570,7.68490
AUI845,48.77645,19.89172
GIA433,-6.29993,109.86868
JJA2404,33.56543,130.46461
IGO6939,14.82158,76.35590
CCA1392,33.11005,114.66010
NLY3445,44.05894,9.05136
KZR182,44.48758,51.23069
RYR2YM,42.77271,5.59167
RYR312,48.73311,12.90210
FY3515,1.28059,104.24377
EZY62CX,44.55469,4.78075
8QISD,4.26889,73.57326
APJ27,31.41689,130.15898
RYR2AB,51.11021,9.30016
CHB6243,26.94979,113.62937
CSN6564,39.60669,115.23877
MON13LV,46.01568,-5.04176
UAL804,38.21843,145.27045
RYR9JP,43.37549,17.54638
DIU,-38.00656,145.09988
FAF9O55,48.55278,-5.43469
CES2262,25.90264,107.03600
AM297,-32.35799,149.12413
ABY524,22.09616,84.66135
SSV2612,46.68982,32.16489
IGO429,22.27832,83.24203
SVR277,51.79829,39.23871
RYR1AB,43.68522,10.39593
GCR7655,40.54111,111.71667
ETD302,25.21060,53.15969
YUSPB,43.51314,12.60188
MSR845,34.01463,25.10068
IBS3942,37.89043,-8.40442
HVN126,13.58281,107.83488
KAL1243,33.41589,126.30012
EWG4NW,53.70434,9.42829
SDM6865,53.21429,52.08077
BTI480,54.97081,20.42072
