callsign,latitude,longitude
KLM1197,58.92052,5.64473
RYR5DT,45.00444,13.93354
SAA404,-26.02424,28.29249
GIA409,-6.21643,108.60986
EIN46B,51.19519,2.03113
AAR348,38.58105,120.15359
GLO2095,-14.59937,-38.70104
GCR7577,44.12957,125.62343
QLK18D,-28.73300,151.79842
HAL4,25.00643,-150.75412
HVN7188,14.64528,107.35110
CSN3038,2.77171,104.26812
DKH1116,33.72212,121.64651
RYR5093,45.59396,9.98540
JJA8802,37.13960,125.92389
EPA6217,39.29622,121.65459
THY8XU,43.58249,21.88660
EZY84VC,40.88143,14.28758
CLS904,54.35330,23.35160
GWI9UY,46.24592,8.64480
N1569D,48.86579,12.33404
LNI371,-6.21747,106.45548
EVA765,23.01808,114.67219
KAC671,25.22787,55.55755
CFE8481,44.60101,-5.86241
SUS09,51.49154,0.47034
CES2877,37.59325,112.73761
IBS3837,36.21857,-8.56063
CXA8216,30.96985,110.21259
KAL925,39.89317,116.83813
TFF950,40.88867,-84.27538
LKE9710,26.52062,106.60002
CSN6559,41.51665,120.28456
CUA5887,31.63159,114.36163
NAX4439,51.47365,1.43386
RBA636,16.15475,117.22778
IAW123,26.72740,51.66031
CSN6902,40.58210,111.73339
CES5225,24.10712,114.15132
UAE9913,-23.00428,-47.14544
RYR7PE,47.19937,10.38490
ELY5130,37.95131,32.62180
VOZ786,-24.89397,150.86201
CSN3028,24.83418,86.42857
IGO025,23.41044,61.30936
VOZ966,-33.95167,151.18602
BAW499,45.90218,-5.87858
WZZ17BA,47.59613,18.91085
EWG1767,47.50237,11.20386
CSC8911,27.97728,113.01963
QJE1916,-24.21904,116.34689
IGO821,17.22871,78.42596
EZY379J,44.89883,4.41448
CSC8584,34.23491,113.07392
CEB392,14.51079,121.01878
THA324,23.72730,86.56444
AWQ7912,-8.72800,114.33281
ETD56A,22.84034,46.16196
AXM5114,3.96619,108.09837
AAL99,55.38771,-10.91841
RYR3SV,39.53705,2.68914
DKH1070,34.52692,113.57767
WHK03,14.09038,100.69296
YUBZZ,37.86374,23.85288
CSN6427,25.56933,103.12840
IGO485,19.98207,81.55068
BEL45,48.68747,10.56645
RLK213,-41.50621,174.02490
RYR9RZ,38.65191,-1.48663
CES5306,28.11554,120.37148
GIA573,-5.85767,108.01625
DAL2374,35.64402,-105.52783
GORDM,50.77376,4.04065
AXM377,-4.07374,110.52605
KJ,52.31363,4.76774
RYR37RZ,52.38663,13.51791
CHH7188,30.77727,114.20699
JAI736,19.80328,78.24243
CTV171,-6.19475,107.03851
CUA5211,36.88909,110.19915
TRA1294,47.66903,3.74451
LNI892,-5.73148,115.93481
HKE274,23.05321,112.32427
CHH7501,36.36731,120.16863
SHU5629,48.51511,135.17212
SOO7930,39.04405,-84.66730
UAL1067,37.73714,-101.00356
MOV347,47.43696,40.36320
BAW52PX,45.93878,7.34336
MSR843,34.59842,23.09544
CCA1768,34.03369,111.59317
PAL1854,13.50783,121.74036
THY16,-16.65183,-37.77796
HDA641,22.74482,116.18169
CSC8617,23.77895,108.89633
BAW2DP,45.16172,1.56535
HOP321J,41.95131,12.22326
DKH1019,28.80238,111.18245
JAF42P,39.39953,0.00513
IBK6370,32.90549,-8.71216
HBH3204,31.53686,114.54862
CAW457,-31.02850,21.31779
JZR239,30.67149,39.82174
DLH1298,49.87756,11.74944
PC303,49.62861,6.20651
CHH7785,40.65840,112.66005
JST461,-33.93804,151.17587
JAI630,21.36598,79.79900
LLC78JP,43.14145,23.33516
DEAWP,51.02653,11.01119
AIQ654,10.60007,106.33643
CSN3616,40.62172,116.85590
NVYSVY,-17.59850,146.87352
IBS3634,48.66236,-1.46733
AXM5105,3.77610,107.67524
AAL1905,38.50548,-117.41059
EAD609,38.89602,-7.92252
HOP81AD,47.15257,-1.60854
XAX1,8.40486,107.73705
UPS400,38.16961,-85.73698
CCA8205,38.83955,116.40845
T7PBL,48.36477,3.36372
SAS23G,52.86114,15.13822
AFR426U,42.54020,8.77992
UAE406,20.53484,61.37687
CSN3443,27.31187,106.33942
PAK1,26.27837,68.42206
VJC648,15.99165,108.20598
BER123,48.22839,15.54765
ACA774,39.47803,-108.57730
CSZ9083,26.49043,122.52985
NJE724W,46.20961,6.67742
BRU885,47.74150,20.88940
LNI162,1.56253,104.12747
EZY2187,49.48068,9.10579
RYR5KK,51.26830,4.39141
SKU805,-20.95985,-74.61258
CTV154,-8.70007,114.69736
IBE31AP,41.07857,3.45026
IDX8448,-7.74043,110.49272
QFA543,-33.94183,151.17691
BAW800,56.86598,-4.81272
ISR724,42.49873,27.60933
HANDY93,50.01908,14.69812
N73M,36.95946,130.27452
GGLP1045,48.81093,40.41074
AFL2312,54.31613,23.95383
VJC832,14.57485,99.36060
THT111,28.13965,-123.93866
CBJ5383,38.83667,104.68163
LNI260,-1.26364,116.89740
FIN753L,53.46511,22.74541
CES2655,28.12408,112.00878
TAP1827,39.06478,-17.93942
CHH7898,26.23847,107.10661
JJA1308,34.39703,135.15924
EXS11W,45.03086,0.84173
4XCIN,32.76738,35.63376
FIN153,55.94927,37.49342
VTMTV,13.24507,78.24098
CAW238,-25.93167,28.46050
ETD604,16.86834,54.51897
CES5279,42.14016,124.81593
GTI8625,30.25104,-92.79498
TGW2424,5.29110,100.26690
RXA3493,-37.66580,144.91113
CSN6312,22.62715,113.81513
IANKO,45.00303,10.47540
AFL206,60.27104,49.73442
TOM54K,46.13466,1.34690
EVA137,35.89159,135.74783
DLH1444,53.73441,20.21916
EVA158,28.87411,127.03297
JAL93,35.84713,131.34097
CXA8231,35.89471,104.20686
SXS6W,43.84044,24.05227
EWG5JX,44.11789,6.45051
SLK916,9.64055,101.28976
SAS4488,63.45470,10.92266
IBE3242,43.00393,6.47840
SIA831,24.68156,119.30771
N649DX,38.88955,-94.69109
RYR7741,42.26079,19.30978
WJA284,47.91975,-83.35279
AYR53,36.56905,-5.88165
WZZ2LJ,45.88277,18.00309
MSC3332,42.57605,23.16155
CES5132,23.86629,113.93784
N83CW,39.92622,147.45074
AZA400,49.36102,10.46433
VTI960,25.56779,74.70810
CSZ9488,25.92421,109.25224
DMN42Y,55.79714,12.42485
VOE17VV,45.37466,10.85516
GCR7813,38.96271,121.54410
PRI551,50.89554,17.08715
THY0,40.99708,28.80306
TLM511,13.90609,100.59737
DKAGB,53.56689,7.03928
AFL2142,49.72086,40.36815
BND86Y,57.48640,0.20369
UTA518,51.42847,47.35449
CHH7223,26.66510,115.27322
CSN6271,20.52692,109.67255
LNI883,-6.34446,109.97111
CSH9135,34.29308,114.13680
SVA1858,25.93373,48.96130
EZY83YJ,44.28994,-7.33351
BER3RY,47.81287,8.57539
CAL018,28.95926,127.15485
TOM578,43.16460,-6.56752
OEEMG,46.64171,14.34007
SID9521,-16.62987,-49.22046
CSZ9034,31.28426,122.37595
BAW854,50.11240,10.78257
JAI316,20.06476,73.30088
CES2494,27.92590,120.10014
ANZ288,30.91516,129.89322
CDC8942,30.23998,120.41158
TOM4EW,46.41408,1.27462
CBJ5147,20.24321,109.03244
FNF254,59.96197,17.76882
SLK138,-0.47063,111.90087
NKS640,39.06855,-105.21301
CQH8849,38.29336,121.16129
NMB375,-16.98752,25.98306
CES5725,33.63158,104.00436
DKH1056,30.16599,120.24574
YUBTB,42.64445,15.48667
HDA491,22.35072,114.30450
RXA5539,-15.29977,145.02615
TOM8XH,45.74098,-6.21793
NAX9ER,55.17448,9.41900
ANZ729,-38.44561,165.93237
BAW162,35.99223,28.62838
SVR7047,52.46201,25.19615
NWK1646,-25.30356,117.09063
OYCVW,51.13660,9.02224
AMU609,22.49767,116.50597
VOZ865,-33.94138,151.17474
ROT156F,36.51215,30.80870
MON18EK,44.97523,0.78767
FAF4091,28.78111,44.98298
EVA811,22.42360,117.07256
RYR5WV,37.44292,14.78859
QFA43,-30.05296,145.40065
FDB848,25.61998,54.59210
AEA1159,38.75274,-9.15072
WZZ589,52.65916,20.73181
CSN3180,32.20815,114.42328
MLD182,51.21575,28.99302
UNY463,56.21772,13.02456
GIA653,-6.30144,109.15797
CUA5986,36.03717,116.98923
SAS4082,68.23199,16.44326
ENT7211,48.50720,25.33202
ASA982,39.42984,-122.61501
EZY34ZY,45.39844,8.78671
JST464,-31.14359,150.76613
UAL1479,41.24663,-94.64709
TAM3503,-14.52324,-38.78117
AIJ2973,29.40230,-111.60009
KAL842,37.06326,124.38245
RSD135,52.55919,40.65751
NJE236K,48.47778,-0.63090
VOE15WH,43.66544,7.65778
IGO881,12.99586,80.18410
CHH7395,34.02104,110.55902
CDG8440,30.67704,117.26604
AFR65WA,44.30832,1.73133
AEA9073,35.12678,-8.11953
RYR76XZ,48.30600,11.10458
GOW153,25.69547,85.65069
N620CM,46.34262,6.75385
SAS595,60.27608,2.05084
SVA311,27.33617,35.70905
DLH2FN,48.35735,11.79639
CSC8332,30.31494,103.99572
FDX1323,35.06281,-89.97305
KZR908,33.59386,70.53245
EAD501,39.19147,-8.05827
VJC304,13.35919,107.63173
PAL731,13.73364,109.90690
SDM6639,52.01880,23.02597
CES526,36.81328,128.00656
EZY61TL,45.64544,8.72479
AXM884,8.37437,100.52364
HVN1818,10.38888,107.10367
GMI2099,46.05618,9.33268
IBE31DD,41.69763,3.89887
AIQ3223,8.50477,99.25731
CSN3095,25.93244,122.10152
IGO172,19.16817,80.92382
NCG03,53.52246,4.60634
FMMCC,44.35978,1.48272
ASL7951,43.46841,16.70433
PGT95V,43.53221,22.08252
GFA183,23.52520,42.38063
GLO1503,-18.13652,-41.64137
AAL260,33.47641,-116.84548
JJA1104,36.74936,137.56110
AE298,-34.97091,150.52661
CES2320,33.01387,109.34984
CES5471,32.83678,108.78175
CTV843,-2.30328,106.16494
AAL219,37.21518,-111.10275
DTR2871,48.84199,8.64050
CSN386,34.13392,132.31676
CCA1919,34.16153,112.98586
RYR77TY,47.73746,7.42626
BAW902N,50.04442,8.54137
CES5748,35.64056,109.05773
UAL945,53.63631,-0.69143
UPS942,39.20774,-96.10101
AXM856,8.34293,100.49879
SXD7EJ,46.47119,19.69327
SJY563,-7.38004,112.78883
AAL1483,42.36356,-71.01577
DAL1352,37.78897,-111.88931
GLO2165,-14.75459,-38.16515
CHH7341,25.88988,108.67787
B8259,43.30573,120.65925
DAL1212,24.82656,-150.92853
SIA877,18.88078,120.58540
YUMTU,47.33395,11.74682
CSN6530,38.90366,121.63056
GIA316,-7.31452,112.42471
CSZ9725,38.67141,121.48218
WJA426,49.41856,-100.02770
CSA892,53.14398,24.99295
JAL2505,40.58688,140.60883
JAI2842,13.20645,77.74984
ANA68,35.73738,140.16940
VRD114,37.05833,-111.81640
VOE1795,45.67733,16.50439
RNA401,22.57746,91.53951
DAL71,54.55138,-6.15889
FDX169,36.19795,-90.72428
EXS119,49.23183,0.24264
AMX688,27.26960,-99.14796
CSN6660,41.88350,101.41623
PGT37AB,41.43842,37.48079
MLD886,46.90352,20.68395
DLH44C,47.85784,10.95252
RYR8TP,38.36554,12.09408
BER68QK,47.52502,19.09692
EXS5DR,47.95821,-3.24083
EZY48EP,48.99461,2.56524
CTV861,-4.44104,109.72979
CCA1629,42.87394,119.25756
EXS375,46.93726,1.14354
JAI613,12.61207,85.73021
CQH8848,33.75687,111.11713
CSN658,42.37915,-125.94624
TVP7406,44.96819,20.28704
IGO375,12.74251,76.06538
CSH818,25.74232,119.50176
JAL574,35.39708,140.11890
HVN7163,16.05373,108.20187
LLR813,32.03502,75.76009
RYR3BM,44.53055,11.29377
SNJ78,35.12008,140.02396
JJA2002,24.24307,120.75826
EAD505,39.12776,-8.14736
JST794,-31.59608,150.39679
CES2976,29.92480,106.71690
JAI475,15.38435,73.83792
CDG8844,34.43449,135.25130
IGO311,17.28172,75.37795
THY1YC,41.13258,37.51094
CSC8665,31.03853,100.70528
LYX,-12.10474,130.42296
MEA571,5.44130,-3.58514
FIN1PA,55.57332,10.50748
RYR34WF,41.63361,3.05039
TTV,-26.60184,153.08466
DAL984,45.67454,-111.87385
SIA421,15.39841,77.68972
CGRRD,7.24146,124.96729
QFA692,-37.66851,144.83908
DAH1002,46.24304,4.89510
ANG10,-5.02377,141.09215
EXS3BT,47.41992,2.70188
IBK3195,55.62381,12.65204
AIQ552,20.57095,101.18609
AZA5ZB,37.46727,15.07212
CSH9536,27.51665,120.57479
NLY1SC,45.33691,8.57679
FDX1986,40.67654,-74.18326
QTR1074,29.22339,47.97066
CCA734,18.20240,107.27821
SWR229D,47.50160,8.49840
SAS26K,67.26940,14.36213
IKREM,40.58707,17.35043
RYR6DA,49.24054,0.34708
VRD370,36.84014,-112.59818
FPO216H,48.15308,3.25928
WZZ3986,36.06432,30.83708
CHH7782,37.16588,114.61913
BAW2622,45.10526,4.08336
CGZ7121,30.78665,108.68473
BAW790,56.56358,8.81344
CES5378,20.91713,113.40247
FEG3070,42.21292,15.07657
CES757,23.44645,93.58179
RYR8051,47.13190,18.43133
CES5038,31.20886,122.54253
CXA8321,24.17146,114.13950
CXA8064,38.89239,122.42816
TAM4735,-14.47627,-48.47182
WXG,-30.75767,115.38314
SCR387,-40.31982,175.59167
CSN6516,31.22585,121.81646
AIQ245,13.90470,100.59751
UAL1452,38.64111,-114.27620
DILGA,46.91810,13.10034
IGO1711,16.25873,68.06299
AMX613,43.52939,-106.83437
JTA61,27.42309,128.34778
DRK205,27.23804,85.81955
CBJ5641,18.30600,109.42795
CES2661,27.83867,120.09903
IBS3826,35.94690,-10.04122
TAY365B,34.87906,33.74344
ASF02,61.71673,3.94073
SLK616,9.64037,104.44749
CSH9116,32.39502,119.26752
QXE2718,51.09508,-113.94982
CES5654,31.82032,117.35887
RYR14EH,35.40191,-9.45175
NZM186,-40.32293,175.62115
AXM527,8.77364,104.31319
CSN6327,27.67619,120.30804
TAP1679,34.29524,-15.05295
UTA365,55.11547,50.36541
CCA1238,40.08593,116.61345
PGT98UP,44.00015,26.12906
AAR8939,33.47157,126.41385
TWB715,33.51016,126.49216
ETD404,26.46691,62.94286
MEA235,39.55432,29.96021
NJE936T,44.42326,5.16004
WOW858,57.54909,-13.45338
DLH1YN,50.01636,19.99121
RJA125,31.72031,35.99118
CSZ9107,29.00460,113.65804
RA23049,43.45018,39.94884
UAL1853,38.36090,-115.32552
DKH1249,30.66371,114.96358
GWI6LB,48.79778,17.01385
RYR2RM,41.59810,2.60280
CKK258,31.22459,122.24597
AZA432,42.11097,12.58969
MXD315,1.28101,103.17135
SVA1653,18.64874,42.45568
CRK9702,6.31861,106.36253
ANA261,34.53850,132.53134
AIQ356,8.44867,102.26553
RYR5AJ,52.41700,13.77110
HOP41EV,44.10703,0.85785
ESR219,33.51030,126.49168
APJ157,33.59456,130.44852
SRY0838,37.62104,-90.80700
KAL006,40.75909,-119.29155
EZY49KL,47.93367,5.62994
VOZ866,-37.48368,145.57494
EXS2YG,46.52289,1.23482
NWS5817,44.49229,38.52964
WZZ479,53.17546,11.08181
AFR99PM,48.72193,2.37223
SCX430,37.17984,-113.39591
AFL007,55.98265,37.47342
IBE31WE,38.36026,-9.32835
CES9978,36.12837,112.74831
TGW2066,7.86128,107.37734
CSN3530,29.73347,113.58242
ASA193,40.26709,-123.91632
ISS245,40.98466,14.50289
ANA610,35.24638,139.98627
RYR69JY,39.66426,-4.11545
CSC8354,28.13724,113.79019
CFH28,-12.54776,132.11003
DECYO,53.42247,6.72122
CTN316,44.76944,24.15195
CDG8439,32.69353,116.30967
KAL812,34.60515,126.80896
ANE64SV,39.94194,4.52899
ANZ565,-43.28755,172.71255
AUI185,56.67896,23.98326
WZZ574,47.83131,16.09456
MSPOR,52.49593,-6.12150
BEL77B,50.90888,4.56612
UPS1306,37.02407,-85.46282
DLH2242,48.40534,3.29236
PGT53K,40.76058,29.23668
CCA801,37.42878,126.45485
EZY848T,45.24889,8.82771
VOZ278,-37.67133,144.84256
BMR32ES,48.38176,12.04061
DFL03,65.54749,22.11408
FIN6LF,60.31935,24.96698
LAV1522,37.90695,26.27188
VLG8254,41.50841,0.26093
CQH8964,26.65237,115.09050
EZY86CA,42.03271,12.18301
CSN3141,36.02916,114.94514
LKE9871,30.09126,109.02686
IZG4093,36.07393,59.76644
AFR69CP,43.47126,-1.53109
NOS481,43.49520,10.75032
AAL2545,33.31004,-117.60392
LNI582,-7.33072,112.60413
UTA809,52.86886,49.37107
DGMST,50.96048,8.43926
KNE010,24.72012,45.81791
PGT25TN,40.85066,29.64049
CES9736,27.13106,106.10321
BER8563,52.37881,13.54685
GWI7LP,52.36573,4.90602
GFLYI,49.41679,-2.56566
MGX610,48.51498,26.38921
IBE34WG,46.16785,0.12827
NKS849,40.51255,-115.60925
BHL538,53.19209,1.32016
BER119E,51.28051,6.76051
ENT7292,48.53677,21.92709
RAM662F,38.40364,-5.16477
FDB334,24.28102,58.02399
THY6YP,40.11784,32.99081
IGO509,24.12566,84.40375
AFL1208,54.51714,47.25519
MXD541,3.09260,101.88086
OMM218,47.28534,1.11134
EZS59HV,45.56177,6.69416
HOP09SA,48.53065,-4.10383
00000000,35.68136,51.30150
FIA121,52.35329,33.95409
FHY303,41.70232,27.57924
CDG4698,36.76322,118.23941
DLH262,45.41295,10.61619
GSNSE,52.67577,1.27198
RXA472,-33.93606,151.18427
AXM5643,3.46431,105.01896
SVA933,52.36194,6.55052
SBI607,53.25190,27.72489
RYR2LD,45.66893,9.70091
RXA781,-36.04391,147.08234
UAE783,22.55591,49.54849
RXA3281,-37.67170,144.84056
VOZ965,-28.78102,153.29166
PAL508,5.52288,109.35178
MAS758,8.73958,105.43451
PBD175,48.49187,40.39962
N383KK,46.38381,12.20430
CES2835,37.57025,120.87508
FDX1988,40.44955,-74.82135
CES5648,28.36406,115.63658
WZZ14FB,51.92564,9.61487
BND85T,60.39015,-0.30099
OMS002,22.07543,58.00097
AAR372,28.60575,118.34322
SWR451,47.88545,6.96484
DLH6HU,48.35966,12.00003
DLH3TR,50.95948,5.51979
EZY87UL,49.59586,9.85213
SWR97M,52.56464,13.33748
ANA777,41.21594,140.94537
CDG4933,31.00104,114.45848
GOW465,25.17023,74.54351
IBE3464,45.14594,4.52682
VTI983,21.06577,73.53195
MGL302,38.77797,118.08630
AAL824,39.93493,-103.28353
PCV,-28.66808,135.85225
AUI198,51.19657,29.87686
AHY8102,38.62881,35.76117
SBI1122,52.92761,40.13831
LNI902,-2.31477,104.35913
JJP515,35.01888,134.65942
FFT202,37.51026,-96.78549
AXM1791,2.90643,109.77180
SVA1023,21.80324,39.73845
UAE820,25.59581,54.78424
CTV647,-8.74672,115.20161
CSN6418,24.07524,116.45389
AXB889,29.23775,47.97178
AZA76Y,48.78090,2.74630
DLH8VT,52.55850,13.27793
IBE31ZL,46.60501,0.37702
ACA178,50.38903,-102.72617
JAF6JE,39.65748,19.70294
FFT1094,37.04530,-111.19876
AAL1009,37.76825,-121.66242
CSN6159,39.65144,116.36940
JST044,-13.19131,119.10174
QTR634,27.80761,57.52753
GJI75X,53.44838,-5.55614
CSN3837,31.92173,116.86221
BTN774,27.16025,84.98601
CFE89H,44.35598,1.71138
AFL1758,50.82569,41.51817
TUI8MD,46.17220,0.85780
TBJ89,42.30302,118.42331
CBJ5195,18.31915,109.18543
RYR5AP,50.64729,4.25041
AJX810,23.53383,120.10035
ACA308,50.94872,-108.94390
HOP72LD,43.27532,0.04010
UAE412,21.56198,60.41755
HOP02RE,47.26437,-1.48528
JAI825,17.96068,72.54234
GTI3516,32.63852,-110.32869
ENT5924,49.44276,20.65363
GIA816,0.33971,102.06592
AZA2022,45.45926,9.28107
AEE562,42.03039,21.52892
EVA115,38.16953,138.47350
ROT3112,44.68253,23.76582
UAL929,53.38625,-11.02833
BER6JC,47.93281,12.92154
CES2385,33.93849,109.73962
ENZ767,59.43205,13.71570
EZY18XP,50.03099,9.80671
QTR8721,5.96691,0.65107
BTI425,56.81731,26.74038
DLH4EJ,49.04749,12.52578
CFG2TM,45.15399,8.47478
SAS1901,56.33631,9.68582
QSM1229,33.01506,55.90823
WZZ121,53.09641,10.40268
ALK308,5.58789,86.08096
CES5187,37.75380,116.60692
CPA031,19.59850,109.21326
DQA160,4.18951,73.52920
EZY856M,45.43987,7.24169
NOS032,44.54276,13.34397
AUL107,54.37441,47.60492
ETD92B,27.96785,47.32889
MMNCC,46.47590,7.03394
UJX271,42.01749,27.97036
CSC8822,30.29098,106.75497
IBK5404,43.13425,5.82524
THY7NR,40.97474,28.82547
WRC2011,39.43987,29.63323
SVA11662,24.79558,46.78554
MEA424,30.61305,40.27628
OYEJM,56.32286,10.76690
GZP9621,59.79856,30.28886
JAI425,12.23058,75.59972
JAL482,35.54438,139.78508
ACA190,48.73582,-110.02859
TEST1234,40.69384,-74.16079
IBE32DP,39.70628,3.30593
JL2174,34.70953,135.52692
DLH3VR,50.04177,8.55675
TCX76CN,51.13247,7.04674
NJE836A,44.98198,8.28255
AIC348,25.43358,85.61575
WZZ22U,47.04836,19.58423
GLO9093,-8.71593,-63.90163
SEJ272,16.53967,90.19274
SAS777,50.05334,17.51481
WZZ1GK,48.30116,15.35260
AXB184,25.06973,61.98717
RYR69TC,38.37112,1.93336
DEROH,49.26039,8.31870
ROU1858,40.39409,-103.87147
CES2207,28.05002,105.48967
RYR9SW,44.13451,-4.10761
8QTAD,4.19146,73.53218
RYR66BZ,39.37598,12.63910
BPA2553,39.18567,19.13986
SAS42B,55.54280,1.41466
JST037,-30.50954,146.10971
CES2412,38.50792,99.36823
GLP270,49.99173,40.51331
RLK286,-39.02521,177.46210
NATO06,52.60308,10.52861
DLH5JF,45.45525,9.27830
CCA4521,30.35704,110.37629
KAL725,34.20593,134.66028
CEB389,9.04221,124.40530
NLY61GQ,45.25323,9.71008
EXS8MV,46.98447,4.14671
THY1HL,44.64630,24.13395
CSN3476,34.13443,112.65975
AIC646,19.09056,73.01663
AFR022,52.70421,-7.36305
GCR7971,37.53040,127.64892
TAP922,47.35937,-1.21247
WOW852,58.76591,-11.46176
IBE3206,45.72491,-0.25369
VLG901P,44.49654,1.62464
BPA2419,39.72423,18.52743
DLH3XN,52.84349,3.40286
KIS7419,30.80035,52.11769
PGT96LV,37.23143,27.74603
JST783,-31.00177,147.66238
OKNGA,49.12335,17.67756
BRX306A,56.44068,12.67505
BER50WH,56.29506,18.79340
VLG1432,43.30366,-2.91250
EXS61G,46.66077,1.19851
CUA2372,22.70805,113.77052
CCA4143,34.77462,111.09415
N101FU,43.02208,12.19924
BAW84LG,55.04951,8.02543
UPS1054,41.30445,-75.60703
DLH8YX,48.27777,12.06221
ANA88,30.80945,133.73244
CHH7687,28.06160,113.36839
AFL1360,52.49263,44.92874
THY2YB,39.20774,35.86304
BER3GQ,50.95375,8.36827
N495Y,31.27048,-95.90855
CFG6LA,43.70915,-1.61754
BTI401,55.49829,25.94988
VOE25BV,47.56261,7.87022
UAE778,22.37082,56.83118
CES231,28.04513,117.21114
HBPST,52.26745,10.15725
GTI8965,47.31662,18.36390
SXD4B,42.57502,27.52593
NAX4095,64.62695,21.05860
AFR13DZ,41.74608,-3.27817
AUA562H,47.45272,8.55861
IGO181,23.07120,72.61894
SAS4613,58.34462,0.05035
AMX692,26.32137,-96.66668
VOE28AV,44.53510,0.21319
BMS4AA,47.92923,25.43781
EZS637N,51.21514,4.29260
CBJ5634,34.55792,113.78689
N114BD,49.44155,1.63778
UTA549,48.90221,41.53543
TXLU02,28.47751,-16.33252
SXS8AU,48.42943,15.17332
HVN921,10.81467,106.65788
GWI4PF,51.28187,6.76255
BKP933,11.55231,104.84553
SEJ164,17.67563,72.47353
N10SL,32.69444,-110.60129
ETD87U,24.44986,54.66160
RYR6375,43.16612,2.84840
SAS996,41.16484,116.62025
ZH9104,33.92061,114.69315
NCT888,18.94666,103.49426
B8128,34.54541,133.60844
IRM1123,30.37756,58.11111
TCSMC,39.12846,30.86755
UAE358,23.37218,61.04751
EZY96KT,47.83531,9.67445
RYR3CG,43.40556,13.32801
EXS5PM,49.59622,-3.54519
CSH9329,33.58292,114.86103
CXA8225,35.66925,106.27519
SRN020,54.61264,16.36987
PBD164,50.67004,40.84153
DLH1PJ,54.78891,12.15920
FD603,-23.71092,118.11370
CNV6322,67.48211,14.96226
ETD35Z,28.83031,59.54434
IGO578,23.19498,77.85242
JBU778,39.76239,-103.57659
AFL1637,49.41529,40.45535
TFL727,43.80677,21.77006
IBK56V,51.67140,5.21517
CAL915,22.49280,116.85210
DLH9CJ,51.31477,2.96944
AMX694,24.32524,-104.78333
AIQ3026,14.01450,100.66184
RYR78GW,51.52774,9.80606
AEA5035,36.75245,-4.68034
GFA504,25.14720,55.55568
N73RA,39.14145,-84.29272
DLH206,51.13102,13.76821
RLK808,-40.70929,175.01849
CSN359,18.30496,109.42761
AFR97MA,43.63120,-1.32795
KAL879,38.05278,122.89116
N117EA,48.02813,3.64776
DQA2102,0.25543,73.28286
SPTUK,50.63645,22.57817
KLM59K,46.69542,10.68110
DLH836,55.74548,9.14878
FY3508,3.18692,101.51554
EZY76WF,41.58801,2.85851
CHH7674,41.52879,118.67304
UPS355,11.53734,-75.53981
EWG6M,52.27206,16.29892
ESR615,34.75962,134.09483
LNI950,-5.16125,106.50951
AAL1660,38.67551,-120.38531
ETD37A,29.38678,49.86504
TOM81A,45.15582,0.13184
EZS37WD,46.00599,5.81651
VOE22YE,42.72527,5.29775
N775MK,44.48291,3.19179
AXM886,8.00638,100.31370
WZZ6408,49.71514,19.57199
CHH7295,32.24048,116.68986
VLG39KL,39.54725,2.73997
IBE32AZ,43.76162,1.42875
PVG5551,35.73276,-13.05805
GCR6541,23.33254,115.89882
RYR88AU,50.14328,9.65245
MXD1505,3.21327,101.21751
LNI668,-2.68383,115.32282
MXD7304,3.13902,101.54426
JAL658,33.18616,137.04620
HBIGV,52.38921,13.67987
RAM442,34.63174,-2.48682
AZA582,41.67305,12.20377
JYH1095,34.86432,113.79279
CSC8208,30.73828,117.24755
KY8318,28.69638,112.59419
ETD428,26.90138,58.84401
618,17.66857,78.39567
EWG4GC,50.86890,7.14290
CSZ9685,38.96082,121.60156
CNM1645,29.34192,106.88905
CSN6903,44.33226,92.07957
CCA1733,24.18750,117.40316
BAW936,51.52877,7.17918
NJE163C,43.76770,6.04810
NAX6CF,67.65942,15.79091
AMB476,44.68637,20.57850
BAW564,46.84561,4.49293
RYR906F,47.00361,5.56056
NSS108,24.53694,39.71172
CAL527,23.01283,116.62462
KKK8YZ,37.22737,27.76370
DEDGG,51.55376,7.05520
BAW69BC,45.51352,1.47420
SA8646,-33.75819,18.82765
VOZ1222,-33.41855,151.21049
JSA698,20.94777,114.00577
GCR6607,30.74566,119.78097
CXA841,31.88563,117.05775
CES5482,31.94652,122.49918
SBI570,40.02151,132.39330
SDM6673,56.00798,24.34253
CDG4716,36.26204,120.37614
SXS3XQ,41.83649,27.44965
RYR9091,41.03477,10.70050
SVR548,50.14256,40.92689
RYR8607,51.59240,6.47682
DLH1JT,48.36940,12.36128
TAM3359,-12.87821,-39.22317
BKP707,16.90966,96.13488
CSN6398,23.72613,116.37472
FDX1982,40.67875,-74.17351
IBE31TK,41.50546,3.25112
CXA8076,38.27083,120.75867
VLG60VC,42.76076,4.72762
VLG3942,37.16730,-4.44128
AFR739X,47.93777,-2.76377
SWT113P,42.61479,4.88253
QTR196,49.29249,14.27384
N586LF,47.64912,-117.41295
VOZ616,-27.33458,152.91492
AIC611,25.88011,74.83749
CKS2847,37.54349,-122.19292
CSN6452,30.37958,113.58270
TUI9GQ,43.32124,18.13613
WGT84E,38.50832,121.50252
DAL308,31.15858,-112.72604
CQH8838,29.58204,121.05953
JTI100,51.84938,13.00339
TVF3989,42.12218,8.21247
GCR6580,33.00274,114.53017
XAX522,7.43669,107.09682
CCA1463,37.94710,112.75883
HDA214,17.50224,110.33874
RYR52TH,50.23224,7.01039
