callsign,latitude,longitude
CES2976,29.91735,106.71432
JAI475,15.38435,73.83792
CDG8844,34.43449,135.25130
IGO311,17.28172,75.37795
THY1YC,41.13128,37.51538
CSC8665,31.03853,100.70528
LYX,-12.10582,130.42574
MEA571,5.43983,-3.59891
FIN1PA,55.58998,10.53906
RYR34WF,41.63077,3.04228
TTV,-26.60184,153.08466
DAL984,45.66550,-111.83627
SIA421,15.38970,77.70914
CGRRD,7.24022,124.97465
QFA692,-37.66851,144.83908
DAH1002,46.25412,4.89722
ANG10,-5.01263,141.07277
EXS3BT,47.40807,2.70786
IBK3195,55.62381,12.65204
AIQ552,20.57095,101.18609
AZA5ZB,37.46727,15.07212
CSH9536,27.53132,120.58525
NLY1SC,45.35580,8.58756
FDX1986,40.67654,-74.18326
QTR1074,29.22112,47.97186
CCA734,18.21853,107.29350
SWR229D,47.49049,8.51372
SAS26K,67.26978,14.36191
IKREM,40.58707,17.35043
RYR6DA,49.22214,0.35452
VRD370,36.84014,-112.59818
FPO216H,48.16318,3.24950
WZZ3986,36.08329,30.83225
CHH7782,37.15508,114.60120
BAW2622,45.09412,4.10771
CGZ7121,30.78665,108.68473
BAW790,56.57047,8.83301
CES5378,20.93273,113.40992
FEG3070,42.20103,15.09395
CES757,23.44692,93.56771
RYR8051,47.14136,18.42583
CES5038,31.19943,122.52664
CXA8321,24.16191,114.13544
CXA8064,38.87924,122.42872
TAM4735,-14.48864,-48.46951
WXG,-30.76014,115.38397
SCR387,-40.31982,175.59167
CSN6516,31.23245,121.81822
AIQ245,13.90470,100.59751
UAL1452,38.64180,-114.25029
DILGA,46.91521,13.10255
IGO1711,16.25873,68.06299
AMX613,43.51107,-106.82399
JTA61,27.41116,128.33835
DRK205,27.24251,85.83945
CBJ5641,18.30600,109.42795
CES2661,27.81604,120.10354
IBS3826,35.93251,-10.05471
TAY365B,34.87906,33.74344
ASF02,61.72495,3.92445
SLK616,9.64781,104.44769
CSH9116,32.37992,119.27997
QXE2718,51.09792,-113.95767
CES5654,31.82916,117.34968
RYR14EH,35.41848,-9.43714
NZM186,-40.32293,175.62115
AXM527,8.76490,104.30273
CSN6327,27.67619,120.30804
TAP1679,34.28197,-15.06809
UTA365,55.11172,50.39784
CCA1238,40.08593,116.61345
PGT98UP,44.00802,26.10933
AAR8939,33.47157,126.41385
TWB715,33.51016,126.49216
ETD404,26.46691,62.94286
MEA235,39.56461,29.94951
NJE936T,44.40688,5.17894
WOW858,57.54909,-13.45338
DLH1YN,50.01878,20.00177
RJA125,31.72031,35.99120
CSZ9107,29.02290,113.66001
RA23049,43.45018,39.94884
UAL1853,38.35661,-115.30128
DKH1249,30.66410,114.94550
GWI6LB,48.79187,17.03958
RYR2RM,41.58423,2.57910
CKK258,31.22008,122.23060
AZA432,42.12805,12.58669
MXD315,1.28819,103.16475
SVA1653,18.64874,42.45568
CRK9702,6.31861,106.36253
ANA261,34.53745,132.52667
AIQ356,8.46725,102.25941
RYR5AJ,52.41370,13.75780
HOP41EV,44.10703,0.85785
ESR219,33.51030,126.49168
APJ157,33.59455,130.44850
SRY0838,37.61912,-90.82745
KAL006,40.77222,-119.29960
EZY49KL,47.92882,5.64326
VOZ866,-37.48924,145.56422
EXS2YG,46.50449,1.23924
NWS5817,44.47880,38.51666
WZZ479,53.17804,11.11503
AFR99PM,48.72193,2.37223
SCX430,37.18845,-113.37511
AFL007,55.98180,37.46746
IBE31WE,38.36774,-9.33698
CES9978,36.12837,112.74831
TGW2066,7.86635,107.38065
CSN3530,29.71606,113.58108
ASA193,40.28374,-123.92884
ISS245,40.98466,14.50289
ANA610,35.25179,139.98442
RYR69JY,39.64943,-4.12836
CSC8354,28.14011,113.81091
CFH28,-12.54437,132.09644
DECYO,53.42247,6.72122
CTN316,44.76932,24.16165
CDG8439,32.70174,116.28965
KAL812,34.61710,126.81025
ANE64SV,39.94326,4.53529
ANZ565,-43.29185,172.71420
AUI185,56.67896,23.98326
WZZ574,47.81818,16.11530
MSPOR,52.50000,-6.12717
BEL77B,50.90685,4.55769
UPS1306,37.01051,-85.45838
DLH2242,48.40800,3.27465
PGT53K,40.75821,29.22832
CCA801,37.42878,126.45485
EZY848T,45.25892,8.82497
VOZ278,-37.67133,144.84256
BMR32ES,48.38176,12.04061
DFL03,65.54749,22.11408
FIN6LF,60.31935,24.96698
LAV1522,37.91773,26.26025
VLG8254,41.48768,0.25562
CQH8964,26.63943,115.08533
EZY86CA,42.02426,12.18658
CSN3141,36.04652,114.94691
LKE9871,30.09126,109.02686
IZG4093,36.07393,59.77351
AFR69CP,43.47126,-1.53109
NOS481,43.50851,10.75657
AAL2545,33.30199,-117.58492
LNI582,-7.33673,112.60863
UTA809,52.86886,49.37107
DGMST,50.96048,8.43926
KNE010,24.72045,45.83667
PGT25TN,40.85205,29.63019
CES9736,27.12213,106.08256
BER8563,52.38354,13.54729
GWI7LP,52.36037,4.93867
GFLYI,49.41679,-2.56566
MGX610,48.52513,26.40617
IBE34WG,46.18429,0.14021
NKS849,40.51131,-115.58301
BHL538,53.18523,1.31969
BER119E,51.28051,6.76051
ENT7292,48.55312,21.91653
RAM662F,38.42356,-5.15240
FDB334,24.28505,58.01102
THY6YP,40.11784,32.99081
IGO509,24.11224,84.41952
AFL1208,54.50963,47.27175
MXD541,3.08345,101.88386
OMM218,47.28799,1.11250
EZS59HV,45.57446,6.69081
HOP09SA,48.53065,-4.10383
00000000,35.68136,51.30150
FIA121,52.36647,33.97293
FHY303,41.71136,27.57025
CDG4698,36.75729,118.26706
DLH262,45.40072,10.61299
GSNSE,52.67577,1.27198
RXA472,-33.93606,151.18427
AXM5643,3.46408,105.01454
SVA933,52.36665,6.53168
SBI607,53.24670,27.70148
RYR2LD,45.66893,9.70091
RXA781,-36.04391,147.08234
UAE783,22.55749,49.53181
RXA3281,-37.67170,144.84056
VOZ965,-28.76593,153.29688
PAL508,5.52288,109.35178
MAS758,8.74707,105.44328
PBD175,48.47447,40.39897
N383KK,46.37059,12.20159
CES2835,37.57025,120.87508
FDX1988,40.43889,-74.84009
CES5648,28.36406,115.63658
WZZ14FB,51.92325,9.64749
BND85T,60.39445,-0.29190
OMS002,22.07543,58.00097
AAR372,28.61874,118.35925
SWR451,47.87688,6.98315
DLH6HU,48.35879,11.98789
DLH3TR,50.96530,5.49346
EZY87UL,49.58409,9.86966
SWR97M,52.56464,13.33748
ANA777,41.22503,140.95428
CDG4933,30.98852,114.45958
GOW465,25.18225,74.54845
IBE3464,45.15446,4.54901
VTI983,21.04610,73.52535
MGL302,38.78607,118.06757
AAL824,39.93755,-103.26031
PCV,-28.67532,135.85472
AUI198,51.18153,29.89296
AHY8102,38.63668,35.77374
SBI1122,52.94479,40.12270
LNI902,-2.32561,104.36879
JJP515,35.01715,134.65106
FFT202,37.50802,-96.75910
AXM1791,2.90117,109.75826
SVA1023,21.79562,39.72692
UAE820,25.59433,54.79333
CTV647,-8.74644,115.20962
CSN6418,24.05754,116.45306
AXB889,29.23775,47.97178
AZA76Y,48.78167,2.73140
DLH8VT,52.55850,13.27793
IBE31ZL,46.61955,0.38830
ACA178,50.38477,-102.69535
JAF6JE,39.66467,19.69043
FFT1094,37.05460,-111.17220
AAL1009,37.77599,-121.64320
CSN6159,39.65208,116.35272
JST044,-13.19131,119.10174
QTR634,27.80761,57.52753
GJI75X,53.44536,-5.56085
CSN3837,31.92173,116.86221
BTN774,27.16165,85.00433
CFE89H,44.34785,1.71284
AFL1758,50.81685,41.53092
TUI8MD,46.19261,0.85392
TBJ89,42.30302,118.42331
CBJ5195,18.31915,109.18543
RYR5AP,50.64537,4.25944
AJX810,23.55701,120.12415
ACA308,50.94872,-108.94390
HOP72LD,43.27242,0.03409
UAE412,21.56198,60.41755
HOP02RE,47.26149,-1.48892
JAI825,17.97293,72.54327
GTI3516,32.63428,-110.30610
ENT5924,49.44928,20.65379
GIA816,0.34863,102.06042
AZA2022,45.45926,9.28107
AEE562,42.04436,21.51454
EVA115,38.15305,138.46332
ROT3112,44.68366,23.78393
UAL929,53.39100,-11.05596
BER6JC,47.93281,12.92154
CES2385,33.94450,109.72121
ENZ767,59.42981,13.70160
EZY18XP,50.02524,9.83392
QTR8721,5.96235,0.63397
BTI425,56.81868,26.70982
DLH4EJ,49.04749,12.52578
CFG2TM,45.17262,8.48526
SAS1901,56.32452,9.68220
QSM1229,33.02203,55.93239
WZZ121,53.09925,10.43580
ALK308,5.58789,86.08096
CES5187,37.81029,116.56834
CPA031,19.58305,109.19302
DQA160,4.18951,73.52920
EZY856M,45.43199,7.25529
NOS032,44.53685,13.36869
AUL107,54.35900,47.58886
ETD92B,27.97403,47.30880
MMNCC,46.48662,7.05366
UJX271,42.02641,27.96314
CSC8822,30.28316,106.76366
IBK5404,43.14666,5.83538
THY7NR,40.97449,28.82494
WRC2011,39.42691,29.63956
SVA11662,24.79994,46.78279
MEA424,30.61305,40.27628
OYEJM,56.32286,10.76690
GZP9621,59.79852,30.28919
JAI425,12.21428,75.60497
JAL482,35.54438,139.78508
ACA190,48.66496,-109.79872
TEST1234,40.69384,-74.16079
IBE32DP,39.71146,3.33214
JL2174,34.70953,135.52692
DLH3VR,50.04181,8.55688
TCX76CN,51.12167,7.07245
NJE836A,44.96901,8.27507
AIC348,25.42712,85.63736
WZZ22U,47.05023,19.60229
GLO9093,-8.71593,-63.90163
SEJ272,16.53967,90.19274
SAS777,50.03560,17.52267
WZZ1GK,48.28839,15.37325
AXB184,25.06973,61.98717
RYR69TC,38.35602,1.92482
DEROH,49.25778,8.32466
ROU1858,40.39639,-103.85894
CES2207,28.03790,105.47650
RYR9SW,44.15266,-4.09640
8QTAD,4.19146,73.53218
RYR66BZ,39.35950,12.65308
BPA2553,39.19480,19.12799
SAS42B,55.53933,1.39097
JST037,-30.50107,146.10103
CES2412,38.51290,99.35651
GLP270,50.01433,40.51572
RLK286,-39.01726,177.47386
NATO06,52.60556,10.55398
DLH5JF,45.45611,9.27831
CCA4521,30.36044,110.39986
KAL725,34.19637,134.67052
CEB389,9.03458,124.40790
NLY61GQ,45.27155,9.73572
EXS8MV,46.97498,4.16375
THY1HL,44.65517,24.12212
CSN3476,34.13545,112.67395
AIC646,19.09053,73.00636
AFR022,52.70728,-7.37873
GCR7971,37.53442,127.67469
TAP922,47.36781,-1.19019
WOW852,58.75539,-11.44098
IBE3206,45.76231,-0.22756
VLG901P,44.47624,1.62805
BPA2419,39.73174,18.51614
DLH3XN,52.85078,3.37769
KIS7419,30.77946,52.12386
PGT96LV,37.23143,27.74603
JST783,-30.99392,147.67613
OKNGA,49.12164,17.68886
BRX306A,56.44068,12.67505
BER50WH,56.30379,18.82874
VLG1432,43.30305,-2.91067
EXS61G,46.64017,1.20348
CUA2372,22.71512,113.76663
CCA4143,34.81772,111.09415
N101FU,42.97822,12.21076
BAW84LG,55.05924,8.04549
UPS1054,41.31195,-75.57526
DLH8YX,48.27882,12.07616
ANA88,30.82703,133.75291
CHH7687,28.05517,113.36900
AFL1360,52.48383,44.94797
THY2YB,39.20415,35.88055
BER3GQ,50.96463,8.35783
N495Y,31.26320,-95.90569
CFG6LA,43.72096,-1.60988
BTI401,55.50703,25.93693
VOE25BV,47.55414,7.85838
UAE778,22.37082,56.83118
CES231,28.04513,117.21114
HBPST,52.27712,10.16217
GTI8965,47.31942,18.35373
SXD4B,42.57502,27.52593
NAX4095,64.62695,21.05860
AFR13DZ,41.75694,-3.27214
AUA562H,47.45272,8.55861
IGO181,23.07128,72.61902
SAS4613,58.33218,0.02100
AMX692,26.33775,-96.65528
VOE28AV,44.54979,0.20345
BMS4AA,47.93400,25.42250
EZS637N,51.20024,4.31076
CBJ5634,34.55792,113.78689
N114BD,49.43983,1.64472
UTA549,48.89049,41.54100
TXLU02,28.47751,-16.33252
SXS8AU,48.41675,15.19373
HVN921,10.81456,106.65784
GWI4PF,51.28187,6.76255
BKP933,11.55231,104.84553
SEJ164,17.69362,72.46004
N10SL,32.68987,-110.57130
ETD87U,24.44986,54.66160
RYR6375,43.15025,2.84801
SAS996,41.18258,116.61588
ZH9104,33.90153,114.70145
NCT888,18.96382,103.50450
B8128,34.54541,133.60844
IRM1123,30.36481,58.12800
TCSMC,39.12167,30.87803
UAE358,23.37218,61.04751
EZY96KT,47.82239,9.68891
RYR3CG,43.41330,13.30885
EXS5PM,49.57581,-3.54620
CSH9329,33.59377,114.84603
CXA8225,35.67737,106.25542
SRN020,54.61568,16.36768
PBD164,50.68305,40.81375
DLH1PJ,54.80455,12.16370
FD603,-23.70282,118.10796
CNV6322,67.47089,14.94410
ETD35Z,28.83760,59.55900
IGO578,23.20866,77.86395
JBU778,39.76736,-103.55723
AFL1637,49.42907,40.45641
TFL727,43.78496,21.79803
IBK56V,51.65203,5.19569
CAL915,22.48990,116.83690
DLH9CJ,51.32025,2.93765
AMX694,24.33495,-104.79716
AIQ3026,14.01153,100.66021
RYR78GW,51.52695,9.77913
AEA5035,36.75245,-4.68034
GFA504,25.14894,55.55252
N73RA,39.15175,-84.29087
DLH206,51.13102,13.76821
RLK808,-40.69835,175.02277
CSN359,18.30495,109.42762
AFR97MA,43.63120,-1.32795
KAL879,38.06053,122.88114
N117EA,48.03907,3.63959
DQA2102,0.24820,73.28188
SPTUK,50.63645,22.57817
KLM59K,46.69542,10.68110
DLH836,55.74548,9.14878
FY3508,3.18692,101.51554
EZY76WF,41.58334,2.84629
CHH7674,41.51408,118.65369
UPS355,11.55144,-75.54521
EWG6M,52.27396,16.27220
ESR615,34.75125,134.09621
LNI950,-5.17349,106.51363
AAL1660,38.67517,-120.36961
ETD37A,29.40770,49.86221
TOM81A,45.13861,0.14910
EZS37WD,46.01651,5.82269
VOE22YE,42.73462,5.28359
N775MK,44.47945,3.19324
AXM886,8.05754,100.31616
WZZ6408,49.70713,19.58424
CHH7295,32.23454,116.70031
VLG39KL,39.54725,2.73997
IBE32AZ,43.77365,1.45275
PVG5551,35.68716,-13.11762
GCR6541,23.33254,115.89882
RYR88AU,50.14249,9.66656
MXD1505,3.22081,101.23949
LNI668,-2.65370,115.35195
MXD7304,3.13902,101.54426
JAL658,33.19915,137.06432
HBIGV,52.38245,13.68504
RAM442,34.63593,-2.47117
AZA582,41.66693,12.20244
JYH1095,34.87899,113.78763
CSC8208,30.75801,117.24852
KY8318,28.68974,112.58884
ETD428,26.90221,58.87066
618,17.66857,78.39567
EWG4GC,50.86890,7.14290
CSZ9685,38.96118,121.59650
CNM1645,29.33140,106.88954
CSN6903,44.33226,92.07957
CCA1733,24.17509,117.39105
BAW936,51.52504,7.17567
NJE163C,43.76056,6.05864
NAX6CF,67.67696,15.81052
AMB476,44.67419,20.59497
BAW564,46.83632,4.51062
RYR906F,47.01995,5.53908
NSS108,24.53694,39.71172
CAL527,23.01184,116.60339
KKK8YZ,37.22737,27.76370
DEDGG,51.55376,7.05520
BAW69BC,45.49361,1.47766
SA8646,-33.76698,18.81852
VOZ1222,-33.43824,151.20949
JSA698,20.92742,113.99953
GCR6607,30.73272,119.79223
CXA841,31.87202,117.07663
CES5482,31.92497,122.50928
SBI570,40.02151,132.39330
SDM6673,55.99301,24.33080
CDG4716,36.26204,120.37614
SXS3XQ,41.84650,27.43950
RYR9091,41.01369,10.71173
SVR548,50.16238,40.91684
RYR8607,51.59477,6.46256
DLH1JT,48.37308,12.34448
TAM3359,-12.89946,-39.23852
BKP707,16.90877,96.13428
CSN6398,23.72613,116.37472
FDX1982,40.68003,-74.17270
IBE31TK,41.50854,3.26931
CXA8076,38.26080,120.74208
VLG60VC,42.75032,4.70847
VLG3942,37.16240,-4.46349
AFR739X,47.93340,-2.77865
SWT113P,42.61916,4.88558
QTR196,49.28741,14.30427
N586LF,47.64912,-117.41295
VOZ616,-27.34438,152.91632
AIC611,25.89940,74.84555
CKS2847,37.54797,-122.20198
CSN6452,30.38898,113.59956
TUI9GQ,43.33607,18.12010
WGT84E,38.51062,121.48865
DAL308,31.15338,-112.71186
CQH8838,29.59759,121.06325
JTI100,51.85229,13.01320
TVF3989,42.13403,8.20242
GCR6580,32.98533,114.52843
XAX522,7.45157,107.10664
CCA1463,37.94234,112.74760
HDA214,17.50224,110.33874
RYR52TH,50.23137,7.02214
DLH02A,47.56908,10.08467
GSNSK,53.38057,2.18555
EWG1791,48.37206,12.16577
CAL839,20.33089,115.00400
CQN2318,26.03636,108.61896
JAF49E,43.73736,1.14500
RYR1FP,36.25428,28.41725
AMX787,31.57851,-113.61597
ANA32,35.55463,139.79044
CAW406,-29.78291,24.37764
HDA821,24.59997,108.06738
UAL396,23.80333,-153.36073
AIZ1076,32.05312,34.77750
AFL1860,51.03540,40.48203
DSM7729,-40.07158,-63.02661
BAW1CC,44.77804,5.05284
CAW802,-26.34508,28.45158
WLBY02,-36.28658,147.65057
GWI5KE,50.77570,7.68490
AUI845,48.77584,19.88021
GIA433,-6.29993,109.85471
JJA2404,33.56543,130.46461
IGO6939,14.81726,76.36038
CCA1392,33.12025,114.66118
NLY3445,44.06104,9.05120
KZR182,44.49384,51.23193
RYR2YM,42.77983,5.59792
RYR312,48.73531,12.89361
FY3515,1.28572,104.24787
EZY62CX,44.56284,4.78036
8QISD,4.26691,73.57283
APJ27,31.41010,130.14871
RYR2AB,51.11021,9.30016
CHB6243,26.94521,113.63071
CSN6564,39.60370,115.23458
MON13LV,46.00667,-5.04715
UAL804,38.21843,145.27045
RYR9JP,43.37370,17.53784
DIU,-38.00656,145.09988
FAF9O55,48.55332,-5.45123
CES2262,25.91112,107.02606
AM297,-32.35698,149.12007
ABY524,22.09388,84.65454
SSV2612,46.69663,32.16907
IGO429,22.27832,83.24203
SVR277,51.78767,39.24435
RYR1AB,43.68522,10.39593
GCR7655,40.54318,111.72054
ETD302,25.20456,53.17113
YUSPB,43.51796,12.59457
MSR845,34.01633,25.09506
IBS3942,37.88562,-8.40857
HVN126,13.59051,107.83500
KAL1243,33.41634,126.30251
EWG4NW,53.71005,9.44149
SDM6865,53.20972,52.06526
BTI480,54.97589,20.42822
CCA1384,26.35778,113.47784
JAI728,28.36847,77.74448
BTK6268,-6.13458,106.65856
LKE9846,26.14181,115.22993
CHH7744,41.09418,79.68575
JAF27B,45.49507,0.60798
SXD7Z,47.24139,20.76533
FDB216,29.64478,48.63183
MTN8522,29.99509,-83.76576
IBS3736,44.51491,2.96834
RYR707L,47.39693,1.05779
RLK195,-43.32129,172.85818
UPS990,42.02390,-92.35757
GLO1887,-3.17738,-41.43072
CES5520,32.13034,119.63117
AZA720,38.75106,18.48157
HOP41NJ,43.39986,3.28864
ALK190,19.83693,86.06495
AUI101,51.62233,21.52407
JAI450,18.14024,73.41251
CCA4116,37.74376,112.27682
CSN3217,28.96683,109.74581
CBJ5192,29.64917,119.23911
MABCC,60.19958,11.07623
JAF25G,41.07467,18.17132
RLR,-37.72842,144.89162
VKG1104,52.68645,5.06447
SVA894,26.10695,53.02712
EZY38YH,51.34363,4.41589
CSN3999,28.63074,113.68689
BCS6891,52.09884,8.39858
AFR132N,53.11076,8.86295
IGO339,22.13383,74.94179
AZA9QM,41.80283,12.26074
LNI989,0.98006,103.99459
TOM21E,47.84806,0.91581
CHH7870,26.03247,109.24017
QFA927,-23.08148,148.09123
MSA241,43.25029,14.09572
FIN3ET,54.65011,25.29613
AFR85RT,43.57928,3.96021
OKILA,45.43272,11.53532
KAL1234,37.55731,126.80391
RYR9SN,53.92264,18.30613
EWG2YT,43.09831,5.66499
AHY8852,47.23439,45.88193
TLM935,22.71083,108.14051
LAO635,18.77141,98.96458
AXM265,4.62171,102.49368
FAF9178,47.29445,3.53002
RYR9UZ,46.17414,10.28066
LDM5,46.64227,14.33866
ASY353,-28.83218,152.59283
TRA4P,42.53841,-5.06336
SPGMF,51.24955,22.77114
FLI401,64.13242,-19.51996
ANE42VE,43.19422,-3.12788
UAL448,38.75318,-105.48064
CBJ5397,40.78309,112.29674
AEE70,37.92653,27.44289
SXS2WH,41.55835,28.09834
SEJ516,15.38442,73.83833
RYR685G,51.95242,8.24348
WZZ4JZ,50.26277,11.99230
UAL1003,38.76022,-104.52247
CSN3383,30.29192,113.99522
GIA568,-2.71083,112.98766
LOG82HT,55.98201,-3.22138
BER9ND,52.55677,13.29312
SVA01C,32.24126,28.81093
GLO1547,-15.51544,-39.36623
N846MA,35.14470,136.93156
QFA453,-37.07675,146.34894
IBK1NH,45.89369,10.88470
QFA765,-34.27162,145.88487
DCFHZ,43.25748,7.58127
CSZ9605,29.72475,113.77320
EZY17VM,47.01399,9.01886
TVS4QS,44.18547,19.62178
UAL2419,39.61592,-112.41748
HHG582,34.66512,117.19486
GCR6509,33.69130,114.59753
SKW5852,32.96951,-112.87348
ANE8614,47.47812,1.01597
AZI856,45.72079,17.13875
RYR59A,49.61765,-2.21859
AMX717,15.55617,-93.56559
OYLYR,55.77258,12.33397
EZY9888,50.98938,-0.35921
SZP,-12.20929,132.92055
AUI171,56.44144,24.53390
CDG4082,36.16099,120.04930
IGO264,24.00842,74.68069
CES2212,42.46193,119.04517
CLX734,54.20297,14.42505
RYR8BT,37.01577,-7.96233
LYF277,54.05181,19.31751
SWR172C,46.13057,8.59660
FDX1966,40.67828,-74.18231
SWR77E,52.30510,4.76255
BAY4418,47.48387,29.22075
JSA828,23.07321,101.13080
KAL1236,37.55716,126.80264
CXI5201,40.81238,22.73541
CAW203,-29.61961,31.10639
JBU136,36.32954,-105.09584
EWG9743,51.30857,6.80084
ANA500,36.21438,137.83249
SXS6R,47.68122,7.68825
SVR143,51.39265,39.46617
BTI13G,56.73097,22.79963
CCA1454,36.03235,109.57370
CHH7155,35.61461,117.04027
HOP61MR,44.53078,1.70265
VLG8405,52.30500,4.77314
SAS4611,57.18393,-2.18456
DKH1331,31.50250,127.01404
SHT9V,51.78099,-0.63034
TVS2467,43.40205,7.57671
TUI96Y,45.04999,8.39826
MDA993,27.82127,120.57733
JZR482,35.02304,47.41223
GCR6549,30.71470,119.94874
GLAUX03,41.68108,12.51081
BER799E,49.60318,8.32901
VIR401Y,27.18398,50.18047
VLG1301,41.40321,2.51743
CBJ5611,35.66313,120.77568
CRK238,22.23591,113.78764
CTV805,-7.22663,112.16273
AWQ663,-2.65082,108.82252
PIA709,34.83103,68.94205
MAS2664,3.68741,107.73538
DLH2AA,54.65498,15.30171
SEI9,40.52232,-3.57216
UTA595,60.88260,41.52312
DEMID,51.81995,10.66559
UPS896,40.52647,-93.52380
ADO28,37.93634,140.68420
UW231,49.95741,41.01717
LOT778,52.04968,21.19818
ITJ,-21.51570,119.46519
RXA677,-34.97037,148.24745
MONK01,51.51086,19.38070
AAR3615,33.18336,125.68298
AVA005,21.61713,-78.78565
UAL1532,39.94954,-118.34210
DLH11V,48.47131,15.66715
HVN1395,10.99666,107.25813
BER52HC,48.96858,16.48435
JJP694,34.27935,136.34451
BUC4168,37.13083,30.76836
N569JM,51.60288,-0.71915
CQN2339,25.05972,110.21498
VTJHP,22.96894,77.39486
CSN3722,28.62744,111.95456
ESR221,33.36882,126.10130
TAP1924,41.21065,-9.05336
QFA452,-34.39650,150.17055
BER22CL,50.10821,14.24914
SAS4154,63.45495,10.91582
THY8CR,43.27194,24.15964
MLD174,50.96162,31.48064
AFL2390,54.25337,28.10436
VOE21XW,45.85782,3.13055
EWG8XJ,51.43103,7.09561
THY9VB,40.09634,32.90845
ATX337,10.83925,120.39654
IBK3EM,38.08383,-8.23575
RYR1JH,50.87997,-3.14659
CSN3147,28.03716,112.19117
CCA835,25.08442,121.23167
CDG8874,27.33155,115.46126
DEIAM,52.65551,10.49139
AAL884,36.08012,-115.13698
CEB805,10.24507,116.62408
ESR256,37.04164,127.36801
IAD545,24.88757,83.52371
QTR006,50.30498,7.82747
THY1PC,35.30310,30.86042
EPA6237,28.83583,116.13416
RYR1QC,52.33452,14.09676
SIA602,4.82999,107.55533
UAL1706,23.19339,-150.16730
ETD416,26.88542,59.72471
TGG314,-33.42169,142.77953
EZY73AN,54.38596,-5.41393
CTN5NL,50.22560,10.66107
MGASG,59.58915,30.87975
AAL1803,37.60755,-122.38499
LNI012,-7.11300,111.18197
VOZ342,-31.93358,149.39186
ALK315,3.54510,95.54577
IGO752,15.73927,78.16055
NJE259M,48.34663,11.82409
VBL,-37.72886,144.89998
BAW696V,50.23137,7.80716
CSC8908,29.80042,106.67374
CES5116,37.42506,116.95192
RYR413A,49.55258,6.11493
AFL704,55.93833,36.17583
MNB750,39.39953,36.05762
NAX7998,36.29427,-113.81643
BTK6168,-3.97162,125.31986
CES5670,34.85417,121.09372
CRK6683,33.33138,131.79546
QFA540,-29.15515,153.15907
717,17.65016,78.10319
IBK5602,43.96961,6.22840
WZZ39U,49.90338,10.63910
CAW456,-29.37195,23.70961
GAP2814,13.61714,121.36337
JBU80,41.43800,-112.64263
HSG06,60.13081,11.04409
CSC8973,30.70902,114.03666
CSZ9684,34.91413,119.13082
ACA344,49.98191,-110.96812
EDW89P,44.86716,8.83844
BER3YZ,52.01903,20.94127
CBJ5392,33.35403,114.07217
SWR1820,42.98513,12.51735
AW139,41.72164,15.50684
HBLUS,45.59481,8.81084
QTR1395,29.79121,49.81059
NKS654,45.86174,-113.45480
SJY727,-8.75061,115.11437
RYR1HW,42.49405,-7.90287
EZY96MT,45.64641,8.72192
VOZ1487,-29.19667,117.82774
KY8281,27.11047,108.79182
AIQ331,6.13265,102.73879
APJ016,34.23400,134.50899
AZA1568,40.63996,8.87021
KNE219,22.82629,52.42711
AAR521,38.45929,119.11257
LAV6302,43.49556,6.13484
AFL012,59.39246,31.26396
AIQ3108,9.79688,100.62024
LKE9520,25.15872,102.96656
OKUHE,49.85637,13.61358
THY8WP,39.46834,32.55609
PGT80T,42.26007,22.88976
PGT36WB,40.90116,29.31560
QTR8442,49.81439,6.37648
CCA858,33.03063,128.91110
CXA8578,28.50612,119.50574
DLH87W,45.87158,5.31906
CSZ9763,31.89468,107.88992
SDM5756,39.08591,31.79285
TVS2423,44.92547,11.33012
EZS29XR,42.04532,10.85012
CES2985,30.67305,112.82857
CSZ9708,31.58784,118.70022
FXR18K,48.18848,12.71451
CBJ5520,31.41303,112.14174
CQH8967,31.19456,121.77229
CQN2394,35.20182,104.11949
DKH1215,32.92874,116.03325
GLO1803,-15.44888,-38.54245
AFR149N,40.12852,-4.21704
WIF92W,57.10402,-2.09846
DLH4WU,48.76612,10.66787
IGO5062,14.07307,77.68575
RWZ533,53.59834,29.63990
TIE499H,48.51614,3.16385
THY1201,43.37314,26.52172
TAR7133,43.21573,16.07134
LNI675,-5.07685,119.54845
HVN130,10.81475,106.65935
TWG250,54.80295,9.73410
DLH8HP,49.94998,8.13393
CXA8659,21.82370,113.74100
HKS680,72.59505,24.06410
WOW942,62.94807,-9.19503
CSN6342,28.89186,113.70607
OMA604,23.60646,58.28487
CES7182,38.49214,113.66302
HDA890,24.83446,118.48078
CES2887,27.64840,115.50835
JST1,-33.95446,151.91277
CEB784,14.04657,121.13075
IAD775,22.22049,73.97359
VOZ617,-22.15338,150.08522
BDF55,-12.40461,130.87460
BTK6263,-5.96498,112.83187
RYR30YJ,41.88858,11.53758
UAE308,26.10954,59.22249
UAE863,25.20401,55.60003
LNI612,-2.17069,106.14146
CSN3501,27.42078,116.88048
LNI694,-9.31197,119.48392
BAW05DV,52.51767,8.24218
CWL63,53.31043,-0.58633
SWR1069,47.45264,8.55750
AEE5DL,42.89062,20.45510
UIA8820,25.07140,121.50250
DER595,37.95224,121.02644
NKS696,37.98714,-108.41978
TAE550,7.09349,-79.23676
EZY29MC,52.75560,13.07490
TUI1PJ,41.42368,23.44183
HKE809,31.66372,130.53110
CXA8033,43.47647,122.12473
SFJ50,34.56876,137.68163
EXS23A,47.83781,-3.09657
VLG62YA,45.14706,8.94716
DLH9MR,52.32385,6.07399
